iso2,year,cases,gender,age_group
MN,2006,180.0,f,35-44
MN,2006,81.0,f,45-54
MN,2006,24.0,f,55-64
MN,2006,29.0,f,65+
MN,2007,4.0,m,0-14
MN,2007,280.0,m,15-24
MN,2007,270.0,m,25-34
MN,2007,232.0,m,35-44
MN,2007,158.0,m,45-54
MN,2007,48.0,m,55-64
MN,2007,34.0,m,65+
MN,2007,23.0,f,0-14
MN,2007,273.0,f,15-24
MN,2007,250.0,f,25-34
MN,2007,139.0,f,35-44
MN,2007,80.0,f,45-54
MN,2007,36.0,f,55-64
MN,2007,29.0,f,65+
MN,2008,7.0,m,0-14
MN,2008,289.0,m,15-24
MN,2008,260.0,m,25-34
MN,2008,235.0,m,35-44
MN,2008,151.0,m,45-54
MN,2008,59.0,m,55-64
MN,2008,36.0,m,65+
MN,2008,0.0,m,unknown
MN,2008,18.0,f,0-14
MN,2008,283.0,f,15-24
MN,2008,229.0,f,25-34
MN,2008,127.0,f,35-44
MN,2008,86.0,f,45-54
MN,2008,32.0,f,55-64
MN,2008,26.0,f,65+
MN,2008,0.0,f,unknown
MO,1995,0.0,m,0-14
MO,1995,7.0,m,15-24
MO,1995,19.0,m,25-34
MO,1995,20.0,m,35-44
MO,1995,13.0,m,45-54
MO,1995,12.0,m,55-64
MO,1995,16.0,m,65+
MO,1995,0.0,f,0-14
MO,1995,9.0,f,15-24
MO,1995,18.0,f,25-34
MO,1995,12.0,f,35-44
MO,1995,4.0,f,45-54
MO,1995,5.0,f,55-64
MO,1995,6.0,f,65+
MO,1996,1.0,m,0-14
MO,1996,16.0,m,15-24
MO,1996,29.0,m,25-34
MO,1996,34.0,m,35-44
MO,1996,20.0,m,45-54
MO,1996,16.0,m,55-64
MO,1996,26.0,m,65+
MO,1996,0.0,f,0-14
MO,1996,10.0,f,15-24
MO,1996,21.0,f,25-34
MO,1996,14.0,f,35-44
MO,1996,3.0,f,45-54
MO,1996,3.0,f,55-64
MO,1996,11.0,f,65+
MO,1997,1.0,m,0-14
MO,1997,15.0,m,15-24
MO,1997,38.0,m,25-34
MO,1997,47.0,m,35-44
MO,1997,37.0,m,45-54
MO,1997,34.0,m,55-64
MO,1997,55.0,m,65+
MO,1997,4.0,f,0-14
MO,1997,10.0,f,15-24
MO,1997,16.0,f,25-34
MO,1997,21.0,f,35-44
MO,1997,5.0,f,45-54
MO,1997,6.0,f,55-64
MO,1997,15.0,f,65+
MO,1998,0.0,m,0-14
MO,1998,11.0,m,15-24
MO,1998,26.0,m,25-34
MO,1998,42.0,m,35-44
MO,1998,23.0,m,45-54
MO,1998,28.0,m,55-64
MO,1998,56.0,m,65+
MO,1998,1.0,f,0-14
MO,1998,9.0,f,15-24
MO,1998,13.0,f,25-34
MO,1998,22.0,f,35-44
MO,1998,6.0,f,45-54
MO,1998,3.0,f,55-64
MO,1998,21.0,f,65+
MO,2000,0.0,m,0-14
MO,2000,10.0,m,15-24
MO,2000,8.0,m,25-34
MO,2000,25.0,m,35-44
MO,2000,22.0,m,45-54
MO,2000,9.0,m,55-64
MO,2000,17.0,m,65+
MO,2000,0.0,f,0-14
MO,2000,10.0,f,15-24
MO,2000,4.0,f,25-34
MO,2000,6.0,f,35-44
MO,2000,6.0,f,45-54
MO,2000,3.0,f,55-64
MO,2000,13.0,f,65+
MO,2001,0.0,m,0-14
MO,2001,9.0,m,15-24
MO,2001,17.0,m,25-34
MO,2001,26.0,m,35-44
MO,2001,25.0,m,45-54
MO,2001,11.0,m,55-64
MO,2001,23.0,m,65+
MO,2001,1.0,f,0-14
MO,2001,5.0,f,15-24
MO,2001,7.0,f,25-34
MO,2001,11.0,f,35-44
MO,2001,10.0,f,45-54
MO,2001,1.0,f,55-64
MO,2001,11.0,f,65+
MO,2002,1.0,m,0-14
MO,2002,13.0,m,15-24
MO,2002,8.0,m,25-34
MO,2002,21.0,m,35-44
MO,2002,20.0,m,45-54
MO,2002,17.0,m,55-64
MO,2002,21.0,m,65+
MO,2002,1.0,f,0-14
MO,2002,7.0,f,15-24
MO,2002,10.0,f,25-34
MO,2002,7.0,f,35-44
MO,2002,9.0,f,45-54
MO,2002,1.0,f,55-64
MO,2002,11.0,f,65+
MO,2003,0.0,m,0-14
MO,2003,9.0,m,15-24
MO,2003,9.0,m,25-34
MO,2003,16.0,m,35-44
MO,2003,27.0,m,45-54
MO,2003,9.0,m,55-64
MO,2003,27.0,m,65+
MO,2003,0.0,f,0-14
MO,2003,7.0,f,15-24
MO,2003,7.0,f,25-34
MO,2003,11.0,f,35-44
MO,2003,7.0,f,45-54
MO,2003,4.0,f,55-64
MO,2003,5.0,f,65+
MO,2004,0.0,m,0-14
MO,2004,8.0,m,15-24
MO,2004,7.0,m,25-34
MO,2004,18.0,m,35-44
MO,2004,31.0,m,45-54
MO,2004,12.0,m,55-64
MO,2004,14.0,m,65+
MO,2004,0.0,f,0-14
MO,2004,5.0,f,15-24
MO,2004,7.0,f,25-34
MO,2004,12.0,f,35-44
MO,2004,3.0,f,45-54
MO,2004,2.0,f,55-64
MO,2004,9.0,f,65+
MO,2005,3.0,m,0-14
MO,2005,6.0,m,15-24
MO,2005,9.0,m,25-34
MO,2005,21.0,m,35-44
MO,2005,23.0,m,45-54
MO,2005,17.0,m,55-64
MO,2005,22.0,m,65+
MO,2005,0.0,f,0-14
MO,2005,5.0,f,15-24
MO,2005,9.0,f,25-34
MO,2005,7.0,f,35-44
MO,2005,8.0,f,45-54
MO,2005,1.0,f,55-64
MO,2005,5.0,f,65+
MO,2006,0.0,m,0-14
MO,2006,15.0,m,15-24
MO,2006,6.0,m,25-34
MO,2006,17.0,m,35-44
MO,2006,32.0,m,45-54
MO,2006,19.0,m,55-64
MO,2006,19.0,m,65+
MO,2006,1.0,f,0-14
MO,2006,7.0,f,15-24
MO,2006,8.0,f,25-34
MO,2006,9.0,f,35-44
MO,2006,4.0,f,45-54
MO,2006,3.0,f,55-64
MO,2006,4.0,f,65+
MO,2007,0.0,m,0-4
MO,2007,0.0,m,5-14
MO,2007,0.0,m,0-14
MO,2007,14.0,m,15-24
MO,2007,12.0,m,25-34
MO,2007,14.0,m,35-44
MO,2007,30.0,m,45-54
MO,2007,16.0,m,55-64
MO,2007,13.0,m,65+
MO,2007,0.0,f,0-4
MO,2007,0.0,f,5-14
MO,2007,2.0,f,0-14
MO,2007,10.0,f,15-24
MO,2007,4.0,f,25-34
MO,2007,6.0,f,35-44
MO,2007,8.0,f,45-54
MO,2007,3.0,f,55-64
MO,2007,6.0,f,65+
MO,2008,0.0,m,0-4
MO,2008,1.0,m,5-14
MO,2008,1.0,m,0-14
MO,2008,18.0,m,15-24
MO,2008,12.0,m,25-34
MO,2008,10.0,m,35-44
MO,2008,29.0,m,45-54
MO,2008,19.0,m,55-64
MO,2008,13.0,m,65+
MO,2008,0.0,m,unknown
MO,2008,0.0,f,0-4
MO,2008,2.0,f,5-14
MO,2008,2.0,f,0-14
MO,2008,7.0,f,15-24
MO,2008,6.0,f,25-34
MO,2008,5.0,f,35-44
MO,2008,6.0,f,45-54
MO,2008,6.0,f,55-64
MO,2008,5.0,f,65+
MO,2008,0.0,f,unknown
MP,1995,1.0,m,0-14
MP,1995,1.0,m,15-24
MP,1995,3.0,m,25-34
MP,1995,5.0,m,35-44
MP,1995,10.0,m,45-54
MP,1995,3.0,m,55-64
MP,1995,3.0,m,65+
MP,1995,0.0,f,0-14
MP,1995,0.0,f,15-24
MP,1995,2.0,f,25-34
MP,1995,6.0,f,35-44
MP,1995,4.0,f,45-54
MP,1995,1.0,f,55-64
MP,1995,1.0,f,65+
MP,1996,0.0,m,0-14
MP,1996,2.0,m,15-24
MP,1996,8.0,m,25-34
MP,1996,5.0,m,35-44
MP,1996,3.0,m,45-54
MP,1996,1.0,m,55-64
MP,1996,1.0,m,65+
MP,1996,1.0,f,0-14
MP,1996,1.0,f,15-24
MP,1996,1.0,f,25-34
MP,1996,0.0,f,35-44
MP,1996,1.0,f,45-54
MP,1996,1.0,f,55-64
MP,1996,1.0,f,65+
MP,1998,0.0,m,0-14
MP,1998,0.0,m,15-24
MP,1998,6.0,m,25-34
MP,1998,3.0,m,35-44
MP,1998,5.0,m,45-54
MP,1998,2.0,m,55-64
MP,1998,2.0,m,65+
MP,1998,0.0,f,0-14
MP,1998,3.0,f,15-24
MP,1998,4.0,f,25-34
MP,1998,1.0,f,35-44
MP,1998,0.0,f,45-54
MP,1998,0.0,f,55-64
MP,1998,0.0,f,65+
MP,2000,1.0,m,0-14
MP,2000,4.0,m,15-24
MP,2000,8.0,m,25-34
MP,2000,9.0,m,35-44
MP,2000,9.0,m,45-54
MP,2000,3.0,m,55-64
MP,2000,2.0,m,65+
MP,2000,0.0,f,0-14
MP,2000,10.0,f,15-24
MP,2000,17.0,f,25-34
MP,2000,7.0,f,35-44
MP,2000,3.0,f,45-54
MP,2000,1.0,f,55-64
MP,2000,1.0,f,65+
MP,2001,0.0,m,0-14
MP,2001,1.0,m,15-24
MP,2001,3.0,m,25-34
MP,2001,0.0,m,35-44
MP,2001,4.0,m,45-54
MP,2001,2.0,m,55-64
MP,2001,0.0,m,65+
MP,2001,0.0,f,0-14
MP,2001,5.0,f,15-24
MP,2001,4.0,f,25-34
MP,2001,0.0,f,35-44
MP,2001,0.0,f,45-54
MP,2001,0.0,f,55-64
MP,2001,0.0,f,65+
MP,2002,1.0,m,0-14
MP,2002,2.0,m,15-24
MP,2002,3.0,m,25-34
MP,2002,7.0,m,35-44
MP,2002,10.0,m,45-54
MP,2002,5.0,m,55-64
MP,2002,2.0,m,65+
MP,2002,0.0,f,0-14
MP,2002,9.0,f,15-24
MP,2002,10.0,f,25-34
MP,2002,3.0,f,35-44
MP,2002,1.0,f,45-54
MP,2002,0.0,f,55-64
MP,2002,0.0,f,65+
MP,2003,0.0,m,0-14
MP,2003,2.0,m,15-24
MP,2003,2.0,m,25-34
MP,2003,2.0,m,35-44
MP,2003,1.0,m,45-54
MP,2003,0.0,m,55-64
MP,2003,2.0,m,65+
MP,2003,1.0,f,0-14
MP,2003,3.0,f,15-24
MP,2003,0.0,f,25-34
MP,2003,2.0,f,35-44
MP,2003,1.0,f,45-54
MP,2003,0.0,f,55-64
MP,2003,0.0,f,65+
MP,2004,0.0,m,0-14
MP,2004,0.0,m,15-24
MP,2004,2.0,m,25-34
MP,2004,2.0,m,35-44
MP,2004,4.0,m,45-54
MP,2004,1.0,m,55-64
MP,2004,0.0,m,65+
MP,2004,0.0,f,0-14
MP,2004,1.0,f,15-24
MP,2004,2.0,f,25-34
MP,2004,1.0,f,35-44
MP,2004,1.0,f,45-54
MP,2004,0.0,f,55-64
MP,2004,0.0,f,65+
MP,2005,0.0,m,0-14
MP,2005,0.0,m,15-24
MP,2005,1.0,m,25-34
MP,2005,3.0,m,35-44
MP,2005,4.0,m,45-54
MP,2005,1.0,m,55-64
MP,2005,2.0,m,65+
MP,2005,0.0,f,0-14
MP,2005,0.0,f,15-24
MP,2005,0.0,f,25-34
MP,2005,1.0,f,35-44
MP,2005,1.0,f,45-54
MP,2005,1.0,f,55-64
MP,2005,1.0,f,65+
MP,2006,0.0,m,0-14
MP,2006,0.0,m,15-24
MP,2006,2.0,m,25-34
MP,2006,3.0,m,35-44
MP,2006,1.0,m,45-54
MP,2006,0.0,m,55-64
MP,2006,0.0,m,65+
MP,2006,0.0,f,0-14
MP,2006,2.0,f,15-24
MP,2006,2.0,f,25-34
MP,2006,3.0,f,35-44
MP,2006,1.0,f,45-54
MP,2006,0.0,f,55-64
MP,2006,1.0,f,65+
MP,2007,0.0,m,0-4
MP,2007,0.0,m,5-14
MP,2007,0.0,m,0-14
MP,2007,0.0,m,15-24
MP,2007,0.0,m,25-34
MP,2007,3.0,m,35-44
MP,2007,4.0,m,45-54
MP,2007,0.0,m,55-64
MP,2007,2.0,m,65+
MP,2007,0.0,f,0-4
MP,2007,0.0,f,5-14
MP,2007,0.0,f,0-14
MP,2007,0.0,f,15-24
MP,2007,2.0,f,25-34
MP,2007,1.0,f,35-44
MP,2007,1.0,f,45-54
MP,2007,1.0,f,55-64
MP,2007,2.0,f,65+
MP,2008,0.0,m,0-4
MP,2008,0.0,m,5-14
MP,2008,0.0,m,0-14
MP,2008,1.0,m,15-24
MP,2008,0.0,m,25-34
MP,2008,1.0,m,35-44
MP,2008,5.0,m,45-54
MP,2008,0.0,m,55-64
MP,2008,3.0,m,65+
MP,2008,0.0,m,unknown
MP,2008,0.0,f,0-4
MP,2008,0.0,f,5-14
MP,2008,0.0,f,0-14
MP,2008,0.0,f,15-24
MP,2008,0.0,f,25-34
MP,2008,2.0,f,35-44
MP,2008,0.0,f,45-54
MP,2008,1.0,f,55-64
MP,2008,0.0,f,65+
MP,2008,0.0,f,unknown
MR,1997,188.0,m,0-14
MR,1997,165.0,m,15-24
MR,1997,321.0,m,25-34
MR,1997,341.0,m,35-44
MR,1997,613.0,m,45-54
MR,1997,232.0,m,55-64
MR,1997,185.0,m,65+
MR,1997,125.0,f,0-14
MR,1997,131.0,f,15-24
MR,1997,319.0,f,25-34
MR,1997,230.0,f,35-44
MR,1997,484.0,f,45-54
MR,1997,384.0,f,55-64
MR,1997,70.0,f,65+
MR,1999,15.0,m,0-14
MR,1999,290.0,m,15-24
MR,1999,450.0,m,25-34
MR,1999,262.0,m,35-44
MR,1999,177.0,m,45-54
MR,1999,113.0,m,55-64
MR,1999,92.0,m,65+
MR,1999,7.0,f,0-14
MR,1999,157.0,f,15-24
MR,1999,97.0,f,25-34
MR,1999,110.0,f,35-44
MR,1999,76.0,f,45-54
MR,1999,43.0,f,55-64
MR,1999,20.0,f,65+
MR,2004,15.0,m,0-14
MR,2004,204.0,m,15-24
MR,2004,343.0,m,25-34
MR,2004,235.0,m,35-44
MR,2004,154.0,m,45-54
MR,2004,129.0,m,55-64
MR,2004,108.0,m,65+
MR,2004,14.0,f,0-14
MR,2004,102.0,f,15-24
MR,2004,114.0,f,25-34
MR,2004,114.0,f,35-44
MR,2004,58.0,f,45-54
MR,2004,44.0,f,55-64
MR,2004,28.0,f,65+
MR,2006,12.0,m,0-14
MR,2006,197.0,m,15-24
MR,2006,294.0,m,25-34
MR,2006,203.0,m,35-44
MR,2006,150.0,m,45-54
MR,2006,106.0,m,55-64
MR,2006,96.0,m,65+
MR,2006,16.0,f,0-14
MR,2006,109.0,f,15-24
MR,2006,114.0,f,25-34
MR,2006,86.0,f,35-44
MR,2006,49.0,f,45-54
MR,2006,29.0,f,55-64
MR,2006,25.0,f,65+
MR,2007,14.0,m,0-14
MR,2007,206.0,m,15-24
MR,2007,355.0,m,25-34
MR,2007,261.0,m,35-44
MR,2007,144.0,m,45-54
MR,2007,139.0,m,55-64
MR,2007,83.0,m,65+
MR,2007,21.0,f,0-14
MR,2007,103.0,f,15-24
MR,2007,152.0,f,25-34
MR,2007,92.0,f,35-44
MR,2007,64.0,f,45-54
MR,2007,38.0,f,55-64
MR,2007,42.0,f,65+
MR,2008,10.0,m,0-14
MR,2008,199.0,m,15-24
MR,2008,292.0,m,25-34
MR,2008,249.0,m,35-44
MR,2008,172.0,m,45-54
MR,2008,107.0,m,55-64
MR,2008,90.0,m,65+
MR,2008,16.0,f,0-14
MR,2008,127.0,f,15-24
MR,2008,111.0,f,25-34
MR,2008,97.0,f,35-44
MR,2008,44.0,f,45-54
MR,2008,51.0,f,55-64
MR,2008,40.0,f,65+
MS,2003,0.0,m,0-14
MS,2003,0.0,m,15-24
MS,2003,1.0,m,25-34
MS,2003,0.0,m,35-44
MS,2003,0.0,m,45-54
MS,2003,0.0,m,55-64
MS,2003,1.0,m,65+
MS,2003,0.0,f,0-14
MS,2003,0.0,f,15-24
MS,2003,0.0,f,25-34
MS,2003,0.0,f,35-44
MS,2003,0.0,f,45-54
MS,2003,0.0,f,55-64
MS,2003,0.0,f,65+
MS,2004,0.0,m,0-14
MS,2004,0.0,m,15-24
MS,2004,0.0,m,25-34
MS,2004,0.0,m,35-44
MS,2004,0.0,m,45-54
MS,2004,0.0,m,55-64
MS,2004,0.0,m,65+
MS,2004,0.0,f,0-14
MS,2004,0.0,f,15-24
MS,2004,0.0,f,25-34
MS,2004,0.0,f,35-44
MS,2004,0.0,f,45-54
MS,2004,0.0,f,55-64
MS,2004,0.0,f,65+
MS,2005,1.0,m,45-54
MS,2007,1.0,f,65+
MT,1995,0.0,m,0-14
MT,1995,0.0,m,15-24
MT,1995,0.0,m,25-34
MT,1995,1.0,m,35-44
MT,1995,0.0,m,45-54
MT,1995,0.0,m,55-64
MT,1995,0.0,m,65+
MT,1995,0.0,f,0-14
MT,1995,0.0,f,15-24
MT,1995,1.0,f,25-34
MT,1995,0.0,f,35-44
MT,1995,0.0,f,45-54
MT,1995,1.0,f,55-64
MT,1995,2.0,f,65+
MT,1996,0.0,m,0-14
MT,1996,0.0,m,15-24
MT,1996,0.0,m,25-34
MT,1996,0.0,m,35-44
MT,1996,1.0,m,45-54
MT,1996,2.0,m,55-64
MT,1996,1.0,m,65+
MT,1996,0.0,f,0-14
MT,1996,0.0,f,15-24
MT,1996,0.0,f,25-34
MT,1996,1.0,f,35-44
MT,1996,0.0,f,45-54
MT,1996,0.0,f,55-64
MT,1996,0.0,f,65+
MT,1997,0.0,m,0-14
MT,1997,1.0,m,15-24
MT,1997,0.0,m,25-34
MT,1997,0.0,m,35-44
MT,1997,0.0,m,45-54
MT,1997,0.0,m,55-64
MT,1997,1.0,m,65+
MT,1997,0.0,f,0-14
MT,1997,0.0,f,15-24
MT,1997,0.0,f,25-34
MT,1997,0.0,f,35-44
MT,1997,0.0,f,45-54
MT,1997,0.0,f,55-64
MT,1997,1.0,f,65+
MT,1998,0.0,m,0-14
MT,1998,1.0,m,15-24
MT,1998,0.0,m,25-34
MT,1998,0.0,m,35-44
MT,1998,1.0,m,45-54
MT,1998,0.0,m,55-64
MT,1998,3.0,m,65+
MT,1998,0.0,f,0-14
MT,1998,1.0,f,15-24
MT,1998,0.0,f,25-34
MT,1998,0.0,f,35-44
MT,1998,0.0,f,45-54
MT,1998,0.0,f,55-64
MT,1998,0.0,f,65+
MT,1999,0.0,m,0-14
MT,1999,0.0,m,15-24
MT,1999,1.0,m,25-34
MT,1999,0.0,m,35-44
MT,1999,0.0,m,45-54
MT,1999,5.0,m,55-64
MT,1999,3.0,m,65+
MT,2000,0.0,m,0-14
MT,2000,1.0,m,15-24
MT,2000,0.0,m,25-34
MT,2000,1.0,m,35-44
MT,2000,1.0,m,45-54
MT,2000,0.0,m,55-64
MT,2000,1.0,m,65+
MT,2001,0.0,m,0-14
MT,2001,1.0,m,45-54
MT,2001,1.0,m,65+
MT,2001,0.0,f,0-14
MT,2001,1.0,f,35-44
MT,2002,0.0,m,0-14
MT,2002,1.0,m,15-24
MT,2002,0.0,m,25-34
MT,2002,1.0,m,35-44
MT,2002,0.0,m,45-54
MT,2002,1.0,m,55-64
MT,2002,0.0,m,65+
MT,2002,0.0,f,0-14
MT,2002,0.0,f,15-24
MT,2002,1.0,f,25-34
MT,2002,0.0,f,35-44
MT,2002,0.0,f,45-54
MT,2002,0.0,f,55-64
MT,2002,1.0,f,65+
MT,2003,0.0,m,0-14
MT,2003,0.0,m,15-24
MT,2003,1.0,m,25-34
MT,2003,0.0,m,35-44
MT,2003,1.0,m,45-54
MT,2003,0.0,m,55-64
MT,2003,0.0,m,65+
MT,2003,0.0,f,0-14
MT,2003,0.0,f,15-24
MT,2003,0.0,f,25-34
MT,2003,0.0,f,35-44
MT,2003,0.0,f,45-54
MT,2003,0.0,f,55-64
MT,2003,0.0,f,65+
MT,2004,0.0,m,0-14
MT,2004,0.0,m,15-24
MT,2004,0.0,m,25-34
MT,2004,0.0,m,35-44
MT,2004,1.0,m,45-54
MT,2004,0.0,m,55-64
MT,2004,0.0,m,65+
MT,2004,0.0,f,0-14
MT,2004,0.0,f,15-24
MT,2004,0.0,f,25-34
MT,2004,0.0,f,35-44
MT,2004,1.0,f,45-54
MT,2004,0.0,f,55-64
MT,2004,0.0,f,65+
MT,2005,0.0,m,0-4
MT,2005,0.0,m,5-14
MT,2005,0.0,m,0-14
MT,2005,1.0,m,15-24
MT,2005,1.0,m,25-34
MT,2005,1.0,m,35-44
MT,2005,1.0,m,45-54
MT,2005,1.0,m,55-64
MT,2005,0.0,m,65+
MT,2005,0.0,m,unknown
MT,2005,0.0,f,0-4
MT,2005,0.0,f,5-14
MT,2005,0.0,f,0-14
MT,2005,0.0,f,15-24
MT,2005,0.0,f,25-34
MT,2005,0.0,f,35-44
MT,2005,0.0,f,45-54
MT,2005,0.0,f,55-64
MT,2005,0.0,f,65+
MT,2005,0.0,f,unknown
MT,2006,0.0,m,0-4
MT,2006,0.0,m,5-14
MT,2006,0.0,m,0-14
MT,2006,1.0,m,15-24
MT,2006,0.0,m,25-34
MT,2006,2.0,m,35-44
MT,2006,0.0,m,45-54
MT,2006,0.0,m,55-64
MT,2006,1.0,m,65+
MT,2006,0.0,m,unknown
MT,2006,0.0,f,0-4
MT,2006,0.0,f,5-14
MT,2006,0.0,f,0-14
MT,2006,0.0,f,15-24
MT,2006,0.0,f,25-34
MT,2006,0.0,f,35-44
MT,2006,0.0,f,45-54
MT,2006,0.0,f,55-64
MT,2006,0.0,f,65+
MT,2006,0.0,f,unknown
MT,2007,0.0,m,0-4
MT,2007,0.0,m,5-14
MT,2007,0.0,m,0-14
MT,2007,0.0,m,15-24
MT,2007,2.0,m,25-34
MT,2007,0.0,m,35-44
MT,2007,0.0,m,45-54
MT,2007,1.0,m,55-64
MT,2007,3.0,m,65+
MT,2007,0.0,m,unknown
MT,2007,0.0,f,0-4
MT,2007,0.0,f,5-14
MT,2007,0.0,f,0-14
MT,2007,2.0,f,15-24
MT,2007,0.0,f,25-34
MT,2007,0.0,f,35-44
MT,2007,0.0,f,45-54
MT,2007,0.0,f,55-64
MT,2007,0.0,f,65+
MT,2007,0.0,f,unknown
MT,2008,0.0,m,0-4
MT,2008,0.0,m,5-14
MT,2008,0.0,m,0-14
MT,2008,3.0,m,15-24
MT,2008,6.0,m,25-34
MT,2008,2.0,m,35-44
MT,2008,0.0,m,45-54
MT,2008,0.0,m,55-64
MT,2008,0.0,m,65+
MT,2008,0.0,m,unknown
MT,2008,0.0,f,0-4
MT,2008,0.0,f,5-14
MT,2008,0.0,f,0-14
MT,2008,1.0,f,15-24
MT,2008,1.0,f,25-34
MT,2008,0.0,f,35-44
MT,2008,0.0,f,45-54
MT,2008,0.0,f,55-64
MT,2008,2.0,f,65+
MT,2008,0.0,f,unknown
MU,1995,2.0,m,0-14
MU,1995,17.0,m,15-24
MU,1995,13.0,m,25-34
MU,1995,22.0,m,35-44
MU,1995,27.0,m,45-54
MU,1995,13.0,m,55-64
MU,1995,8.0,m,65+
MU,1995,2.0,f,0-14
MU,1995,4.0,f,15-24
MU,1995,12.0,f,25-34
MU,1995,10.0,f,35-44
MU,1995,8.0,f,45-54
MU,1995,4.0,f,55-64
MU,1995,4.0,f,65+
MU,1998,1.0,m,0-14
MU,1998,12.0,m,15-24
MU,1998,10.0,m,25-34
MU,1998,21.0,m,35-44
MU,1998,19.0,m,45-54
MU,1998,10.0,m,55-64
MU,1998,19.0,m,65+
MU,1998,0.0,f,0-14
MU,1998,9.0,f,15-24
MU,1998,5.0,f,25-34
MU,1998,4.0,f,35-44
MU,1998,3.0,f,45-54
MU,1998,3.0,f,55-64
MU,1998,6.0,f,65+
MU,1999,0.0,m,0-14
MU,1999,7.0,m,15-24
MU,1999,20.0,m,25-34
MU,1999,15.0,m,35-44
MU,1999,13.0,m,45-54
MU,1999,12.0,m,55-64
MU,1999,12.0,m,65+
MU,1999,0.0,f,0-14
MU,1999,13.0,f,15-24
MU,1999,7.0,f,25-34
MU,1999,7.0,f,35-44
MU,1999,8.0,f,45-54
MU,1999,2.0,f,55-64
MU,1999,3.0,f,65+
MU,2000,2.0,m,0-14
MU,2000,6.0,m,15-24
MU,2000,9.0,m,25-34
MU,2000,18.0,m,35-44
MU,2000,19.0,m,45-54
MU,2000,14.0,m,55-64
MU,2000,8.0,m,65+
MU,2000,1.0,f,0-14
MU,2000,5.0,f,15-24
MU,2000,8.0,f,25-34
MU,2000,8.0,f,35-44
MU,2000,6.0,f,45-54
MU,2000,7.0,f,55-64
MU,2000,4.0,f,65+
MU,2002,1.0,m,0-14
MU,2002,12.0,m,15-24
MU,2002,6.0,m,25-34
MU,2002,21.0,m,35-44
MU,2002,12.0,m,45-54
MU,2002,7.0,m,55-64
MU,2002,4.0,m,65+
MU,2002,1.0,f,0-14
MU,2002,3.0,f,15-24
MU,2002,8.0,f,25-34
MU,2002,7.0,f,35-44
MU,2002,1.0,f,45-54
MU,2002,2.0,f,55-64
MU,2002,1.0,f,65+
MU,2003,0.0,m,0-14
MU,2003,9.0,m,15-24
MU,2003,12.0,m,25-34
MU,2003,10.0,m,35-44
MU,2003,17.0,m,45-54
MU,2003,11.0,m,55-64
MU,2003,9.0,m,65+
MU,2003,1.0,f,0-14
MU,2003,6.0,f,15-24
MU,2003,8.0,f,25-34
MU,2003,4.0,f,35-44
MU,2003,4.0,f,45-54
MU,2003,3.0,f,55-64
MU,2003,5.0,f,65+
MU,2004,1.0,m,0-14
MU,2004,13.0,m,15-24
MU,2004,13.0,m,25-34
MU,2004,24.0,m,35-44
MU,2004,20.0,m,45-54
MU,2004,4.0,m,55-64
MU,2004,5.0,m,65+
MU,2004,0.0,f,0-14
MU,2004,6.0,f,15-24
MU,2004,8.0,f,25-34
MU,2004,10.0,f,35-44
MU,2004,4.0,f,45-54
MU,2004,4.0,f,55-64
MU,2004,5.0,f,65+
MU,2005,10.0,m,15-24
MU,2005,15.0,m,25-34
MU,2005,21.0,m,35-44
MU,2005,20.0,m,45-54
MU,2005,10.0,m,55-64
MU,2005,6.0,m,65+
MU,2005,4.0,f,15-24
MU,2005,5.0,f,25-34
MU,2005,5.0,f,35-44
MU,2005,11.0,f,45-54
MU,2005,2.0,f,55-64
MU,2005,1.0,f,65+
MU,2006,0.0,m,0-14
MU,2006,4.0,m,15-24
MU,2006,9.0,m,25-34
MU,2006,22.0,m,35-44
MU,2006,10.0,m,45-54
MU,2006,12.0,m,55-64
MU,2006,6.0,m,65+
MU,2006,1.0,f,0-14
MU,2006,3.0,f,15-24
MU,2006,7.0,f,25-34
MU,2006,3.0,f,35-44
MU,2006,4.0,f,45-54
MU,2006,1.0,f,55-64
MU,2006,3.0,f,65+
MU,2007,0.0,m,0-4
MU,2007,0.0,m,5-14
MU,2007,0.0,m,0-14
MU,2007,9.0,m,15-24
MU,2007,9.0,m,25-34
MU,2007,12.0,m,35-44
MU,2007,15.0,m,45-54
MU,2007,9.0,m,55-64
MU,2007,6.0,m,65+
MU,2007,0.0,f,0-4
MU,2007,0.0,f,5-14
MU,2007,0.0,f,0-14
MU,2007,4.0,f,15-24
MU,2007,7.0,f,25-34
MU,2007,3.0,f,35-44
MU,2007,5.0,f,45-54
MU,2007,4.0,f,55-64
MU,2007,3.0,f,65+
MU,2008,0.0,m,0-4
MU,2008,0.0,m,5-14
MU,2008,0.0,m,0-14
MU,2008,11.0,m,15-24
MU,2008,15.0,m,25-34
MU,2008,14.0,m,35-44
MU,2008,15.0,m,45-54
MU,2008,7.0,m,55-64
MU,2008,8.0,m,65+
MU,2008,0.0,m,unknown
MU,2008,0.0,f,0-4
MU,2008,0.0,f,5-14
MU,2008,0.0,f,0-14
MU,2008,2.0,f,15-24
MU,2008,3.0,f,25-34
MU,2008,2.0,f,35-44
MU,2008,5.0,f,45-54
MU,2008,2.0,f,55-64
MU,2008,1.0,f,65+
MU,2008,0.0,f,unknown
MV,1995,1.0,m,0-14
MV,1995,28.0,m,15-24
MV,1995,11.0,m,25-34
MV,1995,10.0,m,35-44
